"[wowow_2, pc, 2024-10-30 08:58:19.980, 2024-10-30 08:58:19.389, 2024-10-30 08:58:19.363, page_ping, 493786e9-3c88-4ae4-af3c-ad2f32a34905, , c4f3ca5e1cb8488fa4f1efd363d14091, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 10bdb92a32774fb1b3ed26d7183abb97, 192.168.65.1, , , , 89278dd7-320a-4cce-83b2-67ccd091c4c9, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:19.000, , , , , 2024-10-30 08:58:19.389, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:24.406, 2024-10-30 08:58:19.397, 2024-10-30 08:58:19.363, unstruct, 29b470c1-2b03-486b-aaf7-4cd49db32cfa, , c4f3ca5e1cb8488fa4f1efd363d14091, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 10bdb92a32774fb1b3ed26d7183abb97, 192.168.65.1, , , , 64faeeb5-4f32-485f-aeed-1506c8b9ad61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"4792f1cb-0859-4bc5-81be-f8aa59760b7e\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:19.000, , , , , 2024-10-30 08:58:19.397, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:24.998, 2024-10-30 08:58:24.371, 2024-10-30 08:58:24.364, page_view, 9b8206d9-f62a-4ed7-bc01-42dadd32335b, , 50dd5516803544c38748518b4b17c435, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ea7d1fe351444d69895cd1f1b045dd01, 192.168.65.1, , , , 39d55a97-0a88-45f3-8c3f-da2be2446f8b, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:24.000, , , , , 2024-10-30 08:58:24.371, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:25.001, 2024-10-30 08:58:24.378, 2024-10-30 08:58:24.364, page_ping, 9039e234-6f40-490a-9f58-824f8b7e2d5e, , 50dd5516803544c38748518b4b17c435, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ea7d1fe351444d69895cd1f1b045dd01, 192.168.65.1, , , , 0dd0684e-d5a5-494f-9d13-07bf14bd23ca, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:24.000, , , , , 2024-10-30 08:58:24.378, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:25.003, 2024-10-30 08:58:24.386, 2024-10-30 08:58:24.364, unstruct, d23380b5-6223-43ef-b03e-3052460fe554, , 50dd5516803544c38748518b4b17c435, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ea7d1fe351444d69895cd1f1b045dd01, 192.168.65.1, , , , f545c01d-e882-4478-9bd0-e993733b45d6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"c1a98d30-1a66-4ff0-afeb-f28d959c2ba4\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:24.000, , , , , 2024-10-30 08:58:24.386, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:29.426, 2024-10-30 08:58:29.383, 2024-10-30 08:58:29.378, page_view, ffce512f-0af6-4173-81cb-5bcdd344182f, , 9d1da03cd6cf4194a471ed24731d0c1b, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 18bdac15a70240a3bda5af72329789c1, 192.168.65.1, , , , f90b655c-7931-4a7a-abe7-f05b0dd774fc, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:29.000, , , , , 2024-10-30 08:58:29.383, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:29.428, 2024-10-30 08:58:29.403, 2024-10-30 08:58:29.378, page_ping, b626c65a-c0bd-420d-8776-1de05358f27f, , 9d1da03cd6cf4194a471ed24731d0c1b, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 18bdac15a70240a3bda5af72329789c1, 192.168.65.1, , , , dbdbe65e-ee8e-4e30-b033-b481e0876381, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:29.000, , , , , 2024-10-30 08:58:29.403, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:29.430, 2024-10-30 08:58:29.409, 2024-10-30 08:58:29.378, unstruct, 25b63daa-c016-4779-b634-4349b2a17d68, , 9d1da03cd6cf4194a471ed24731d0c1b, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 18bdac15a70240a3bda5af72329789c1, 192.168.65.1, , , , 824c34a9-6afd-409b-95ce-53e7d005f130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"2ef092f5-6428-42d3-9de5-3c7c1743eb54\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:29.000, , , , , 2024-10-30 08:58:29.409, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:34.433, 2024-10-30 08:58:34.394, 2024-10-30 08:58:34.388, page_view, 99fd144c-6024-47a4-88b7-d21e7cc6a18c, , 3bc2009401944f0b904bb614a43ca354, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, c3c024764c9b4c859fd848abc965ce3b, 192.168.65.1, , , , ccce7809-f26a-400f-afbe-1decc90acfc1, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:34.000, , , , , 2024-10-30 08:58:34.394, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:34.434, 2024-10-30 08:58:34.401, 2024-10-30 08:58:34.388, page_ping, e80a725b-963a-4fa4-8a57-b4c04e76a88b, , 3bc2009401944f0b904bb614a43ca354, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, c3c024764c9b4c859fd848abc965ce3b, 192.168.65.1, , , , 90a440ec-9a2d-4be5-8c13-91137854fb51, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:34.000, , , , , 2024-10-30 08:58:34.401, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:34.435, 2024-10-30 08:58:34.408, 2024-10-30 08:58:34.388, unstruct, 3f77306c-d003-4577-88db-750af74782f2, , 3bc2009401944f0b904bb614a43ca354, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, c3c024764c9b4c859fd848abc965ce3b, 192.168.65.1, , , , 2e7eb5ba-e39c-4a7e-bc34-6e1084294dbc, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"63338395-ad9f-4bab-835f-e57f0f491993\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:34.000, , , , , 2024-10-30 08:58:34.408, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:39.441, 2024-10-30 08:58:39.398, 2024-10-30 08:58:39.392, page_view, 02a45d60-1c79-4611-8d6b-3425cd2decbd, , 374f5635815a4c4796b60795de001450, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 59714575e3964574a5b1cf29ee88ae11, 192.168.65.1, , , , 35bb3fc4-6070-487a-9f16-5021cebe50df, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:39.000, , , , , 2024-10-30 08:58:39.398, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:39.442, 2024-10-30 08:58:39.405, 2024-10-30 08:58:39.392, page_ping, e6ccff08-3751-4333-973a-c6a19eb46c99, , 374f5635815a4c4796b60795de001450, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 59714575e3964574a5b1cf29ee88ae11, 192.168.65.1, , , , 1a460828-0177-4cad-8d28-b7b8a4b4d4e6, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:39.000, , , , , 2024-10-30 08:58:39.405, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:39.443, 2024-10-30 08:58:39.412, 2024-10-30 08:58:39.392, unstruct, 602c1af4-c632-46a1-96cf-87b25a8cbd61, , 374f5635815a4c4796b60795de001450, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 59714575e3964574a5b1cf29ee88ae11, 192.168.65.1, , , , 73bda758-9b63-4ee1-ae54-c12ec2a09717, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"1d5a829d-662e-4353-8413-cf1179b1abfe\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:39.000, , , , , 2024-10-30 08:58:39.412, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:49.411, 2024-10-30 08:58:44.403, 2024-10-30 08:58:44.398, page_view, 4551ba66-ad6e-4f93-b838-5b8eaecda44b, , 1562c5db94f9401f9f92ace93d75fecd, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 50fcb8c76bd342f0814a4a53126722f7, 192.168.65.1, , , , 7c6396f7-3ad5-4dbc-9806-c5aca38d68be, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:44.000, , , , , 2024-10-30 08:58:44.403, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:49.414, 2024-10-30 08:58:44.430, 2024-10-30 08:58:44.398, page_ping, 381de840-606a-49d4-b502-6607e0a073fb, , 1562c5db94f9401f9f92ace93d75fecd, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 50fcb8c76bd342f0814a4a53126722f7, 192.168.65.1, , , , 8e152e80-6f5c-4644-9437-8eea83103c2c, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:44.000, , , , , 2024-10-30 08:58:44.430, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:49.416, 2024-10-30 08:58:44.461, 2024-10-30 08:58:44.398, unstruct, 8e948fcd-3f9d-4065-8535-5aab2acb90f6, , 1562c5db94f9401f9f92ace93d75fecd, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 50fcb8c76bd342f0814a4a53126722f7, 192.168.65.1, , , , 1009d815-ee01-45db-a813-e289834a647e, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"51f61d6d-859a-4a7e-96ca-5965ab6ba474\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:44.000, , , , , 2024-10-30 08:58:44.461, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:54.417, 2024-10-30 08:58:49.410, 2024-10-30 08:58:49.405, page_view, 20094674-edeb-4a61-bdac-8a17b2e61861, , 596e77879f9d44d0a7c6785f0896e850, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ba88303a5d664d88b54b8a1cb0a1fbbb, 192.168.65.1, , , , 8c4ff073-1fb9-41fa-b33d-23b9e27983b9, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:49.000, , , , , 2024-10-30 08:58:49.410, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:54.419, 2024-10-30 08:58:49.417, 2024-10-30 08:58:49.405, page_ping, 5757b10a-add5-4fac-991c-d33c3d6adf34, , 596e77879f9d44d0a7c6785f0896e850, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ba88303a5d664d88b54b8a1cb0a1fbbb, 192.168.65.1, , , , cebdfede-03ee-4031-a447-0548e8f5e626, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:49.000, , , , , 2024-10-30 08:58:49.417, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:54.420, 2024-10-30 08:58:49.426, 2024-10-30 08:58:49.405, unstruct, 664d040d-e4a1-4175-830c-32ccc54e0b0e, , 596e77879f9d44d0a7c6785f0896e850, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ba88303a5d664d88b54b8a1cb0a1fbbb, 192.168.65.1, , , , f87d43f1-f161-4073-b96d-2932ad236bdf, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"9c457dd7-dc93-47ad-9638-d776a495087d\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:49.000, , , , , 2024-10-30 08:58:49.426, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:59.437, 2024-10-30 08:58:54.429, 2024-10-30 08:58:54.411, page_view, a6efba19-a483-4422-8395-d385fa94d504, , a08d2afeca8243abaf6109178abc6d2d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 3140575bb4ef433494291b92e06f104f, 192.168.65.1, , , , 585560ed-b67c-4f16-8b6f-95c851e71960, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:54.000, , , , , 2024-10-30 08:58:54.429, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:59.439, 2024-10-30 08:58:54.435, 2024-10-30 08:58:54.412, page_ping, 4912458a-2033-4d43-bf41-785ec45b6479, , a08d2afeca8243abaf6109178abc6d2d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 3140575bb4ef433494291b92e06f104f, 192.168.65.1, , , , 35545f0d-8764-4f84-a663-d617a6428401, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:54.000, , , , , 2024-10-30 08:58:54.435, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:58:59.440, 2024-10-30 08:58:54.458, 2024-10-30 08:58:54.412, unstruct, eb9b0c4f-3f36-4ab8-8935-08365ac6dcab, , a08d2afeca8243abaf6109178abc6d2d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 3140575bb4ef433494291b92e06f104f, 192.168.65.1, , , , 1252a601-5da0-4b7e-aee4-dad1adad2340, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"7ba9c4f8-c127-42b4-b70e-7a1b7c8ac423\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:54.000, , , , , 2024-10-30 08:58:54.458, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:59:04.442, 2024-10-30 08:58:59.434, 2024-10-30 08:58:59.419, page_view, edcbef66-2035-464f-98c3-2735c3fef038, , f5e22dd8b6804720a71804c8efc3fb8c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 1cc83b008f554895ad83df89d1f9a664, 192.168.65.1, , , , 22f93804-694f-43f9-9630-0c2c72ac74bf, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:59.000, , , , , 2024-10-30 08:58:59.434, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:59:04.444, 2024-10-30 08:58:59.465, 2024-10-30 08:58:59.419, page_ping, 69842bfc-b798-4f9f-a234-b835356c71cb, , f5e22dd8b6804720a71804c8efc3fb8c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 1cc83b008f554895ad83df89d1f9a664, 192.168.65.1, , , , a71ea8f6-fc06-4628-81c2-13ff3df0411d, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:59.000, , , , , 2024-10-30 08:58:59.465, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:59:04.447, 2024-10-30 08:58:59.496, 2024-10-30 08:58:59.419, unstruct, b5af7039-f6d2-4d04-b289-b22c54a9e046, , f5e22dd8b6804720a71804c8efc3fb8c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 1cc83b008f554895ad83df89d1f9a664, 192.168.65.1, , , , 7b6a4848-ac25-4828-b569-67f689b8b426, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"c8105523-4083-401f-b3ae-18d0a5852704\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:58:59.000, , , , , 2024-10-30 08:58:59.496, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:59:04.453, 2024-10-30 08:59:04.435, 2024-10-30 08:59:04.429, page_view, 9c61950c-d05d-4225-8272-72febe16ba5c, , 48d3b7ca41e14cd2b55ffc19eccc27c4, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, bae7b1e689a64b2bbf4123ce5dbea367, 192.168.65.1, , , , 3e41d6ab-95e0-446d-9a0c-ebab1ccc16bd, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:59:04.000, , , , , 2024-10-30 08:59:04.435, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:59:09.451, 2024-10-30 08:59:04.442, 2024-10-30 08:59:04.429, page_ping, 33605c56-41cc-412a-8abe-9522bd167159, , 48d3b7ca41e14cd2b55ffc19eccc27c4, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, bae7b1e689a64b2bbf4123ce5dbea367, 192.168.65.1, , , , 3ae60ba5-252f-4239-8c96-e2ffd936d7d3, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:59:04.000, , , , , 2024-10-30 08:59:04.442, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 08:59:09.453, 2024-10-30 08:59:04.451, 2024-10-30 08:59:04.429, unstruct, 986efe9b-8879-471c-b5bb-7b0a197988a6, , 48d3b7ca41e14cd2b55ffc19eccc27c4, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, bae7b1e689a64b2bbf4123ce5dbea367, 192.168.65.1, , , , 9b3e1be4-3951-4bb6-be9a-6384c8077ea1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"b1a587dd-5553-43df-b82f-24b47409807a\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 08:59:04.000, , , , , 2024-10-30 08:59:04.451, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
